source,row_type,scenario,phase,category,miss_reason,classification,grid_axis,collection_required,expected,bucket_tokens,decode_batch,bucket_min,bucket_max,decode_batch_min,decode_batch_max,unique_points,count,collection_note,gpu_allowed,ssh_allowed,runtime_modified,perf_database,valid_for_default,diagnostic_only,default_readiness
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,decode_batch_above_range,in_scope_grid_gap,decode_batch_high,true,true,8000,48,8000,32000,0,34,,1,collect higher decode_batch grid points for this phase/category,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,decode_batch_above_range,in_scope_grid_gap,decode_batch_high,true,true,8000,49,8000,32000,0,34,,1,collect higher decode_batch grid points for this phase/category,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,decode_batch_above_range,in_scope_grid_gap,decode_batch_high,true,true,8000,50,8000,32000,0,34,,1,collect higher decode_batch grid points for this phase/category,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,decode_batch_above_range,in_scope_grid_gap,decode_batch_high,true,true,8000,51,8000,32000,0,34,,1,collect higher decode_batch grid points for this phase/category,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,decode_batch_above_range,in_scope_grid_gap,decode_batch_high,true,true,8000,52,8000,32000,0,34,,1,collect higher decode_batch grid points for this phase/category,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,decode_batch_above_range,in_scope_grid_gap,decode_batch_high,true,true,8000,53,8000,32000,0,34,,1,collect higher decode_batch grid points for this phase/category,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,decode_batch_above_range,in_scope_grid_gap,decode_batch_high,true,true,8000,54,8000,32000,0,34,,1,collect higher decode_batch grid points for this phase/category,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,decode_batch_above_range,in_scope_grid_gap,decode_batch_high,true,true,8000,55,8000,32000,0,34,,1,collect higher decode_batch grid points for this phase/category,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,decode_batch_above_range,in_scope_grid_gap,decode_batch_high,true,true,8000,56,8000,32000,0,34,,1,collect higher decode_batch grid points for this phase/category,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,decode_batch_above_range,in_scope_grid_gap,decode_batch_high,true,true,8000,57,8000,32000,0,34,,1,collect higher decode_batch grid points for this phase/category,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,decode_batch_above_range,in_scope_grid_gap,decode_batch_high,true,true,8000,58,8000,32000,0,34,,1,collect higher decode_batch grid points for this phase/category,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,decode_batch_above_range,in_scope_grid_gap,decode_batch_high,true,true,8000,59,8000,32000,0,34,,1,collect higher decode_batch grid points for this phase/category,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,decode_batch_above_range,in_scope_grid_gap,decode_batch_high,true,true,8000,60,8000,32000,0,34,,1,collect higher decode_batch grid points for this phase/category,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,decode_batch_above_range,in_scope_grid_gap,decode_batch_high,true,true,8000,61,8000,32000,0,34,,1,collect higher decode_batch grid points for this phase/category,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,decode_batch_above_range,in_scope_grid_gap,decode_batch_high,true,true,8000,62,8000,32000,0,34,,5,collect higher decode_batch grid points for this phase/category,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,decode_batch_above_range,in_scope_grid_gap,decode_batch_high,true,true,8000,63,8000,32000,0,34,,1,collect higher decode_batch grid points for this phase/category,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,hit,covered,none,false,true,8000,1,8000,32000,0,34,,2,serving-state query already hits the measured grid,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,hit,covered,none,false,true,8000,2,8000,32000,0,34,,1,serving-state query already hits the measured grid,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,hit,covered,none,false,true,8000,3,8000,32000,0,34,,1,serving-state query already hits the measured grid,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,hit,covered,none,false,true,8000,4,8000,32000,0,34,,1,serving-state query already hits the measured grid,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,hit,covered,none,false,true,8000,5,8000,32000,0,34,,1,serving-state query already hits the measured grid,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,hit,covered,none,false,true,8000,6,8000,32000,0,34,,1,serving-state query already hits the measured grid,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,hit,covered,none,false,true,8000,7,8000,32000,0,34,,1,serving-state query already hits the measured grid,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,hit,covered,none,false,true,8000,8,8000,32000,0,34,,1,serving-state query already hits the measured grid,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,hit,covered,none,false,true,8000,9,8000,32000,0,34,,1,serving-state query already hits the measured grid,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,hit,covered,none,false,true,8000,10,8000,32000,0,34,,1,serving-state query already hits the measured grid,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,hit,covered,none,false,true,8000,11,8000,32000,0,34,,1,serving-state query already hits the measured grid,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,hit,covered,none,false,true,8000,12,8000,32000,0,34,,1,serving-state query already hits the measured grid,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,hit,covered,none,false,true,8000,13,8000,32000,0,34,,1,serving-state query already hits the measured grid,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,hit,covered,none,false,true,8000,14,8000,32000,0,34,,1,serving-state query already hits the measured grid,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,hit,covered,none,false,true,8000,15,8000,32000,0,34,,1,serving-state query already hits the measured grid,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,hit,covered,none,false,true,8000,16,8000,32000,0,34,,1,serving-state query already hits the measured grid,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,hit,covered,none,false,true,8000,17,8000,32000,0,34,,1,serving-state query already hits the measured grid,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,hit,covered,none,false,true,8000,18,8000,32000,0,34,,1,serving-state query already hits the measured grid,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,hit,covered,none,false,true,8000,19,8000,32000,0,34,,1,serving-state query already hits the measured grid,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,hit,covered,none,false,true,8000,20,8000,32000,0,34,,1,serving-state query already hits the measured grid,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,hit,covered,none,false,true,8000,21,8000,32000,0,34,,1,serving-state query already hits the measured grid,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,hit,covered,none,false,true,8000,22,8000,32000,0,34,,1,serving-state query already hits the measured grid,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,hit,covered,none,false,true,8000,23,8000,32000,0,34,,1,serving-state query already hits the measured grid,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,hit,covered,none,false,true,8000,24,8000,32000,0,34,,1,serving-state query already hits the measured grid,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,hit,covered,none,false,true,8000,25,8000,32000,0,34,,1,serving-state query already hits the measured grid,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,hit,covered,none,false,true,8000,26,8000,32000,0,34,,1,serving-state query already hits the measured grid,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,hit,covered,none,false,true,8000,27,8000,32000,0,34,,1,serving-state query already hits the measured grid,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,hit,covered,none,false,true,8000,28,8000,32000,0,34,,1,serving-state query already hits the measured grid,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,hit,covered,none,false,true,8000,29,8000,32000,0,34,,1,serving-state query already hits the measured grid,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,hit,covered,none,false,true,8000,30,8000,32000,0,34,,1,serving-state query already hits the measured grid,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,hit,covered,none,false,true,8000,31,8000,32000,0,34,,1,serving-state query already hits the measured grid,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,hit,covered,none,false,true,8000,32,8000,32000,0,34,,1,serving-state query already hits the measured grid,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,hit,covered,none,false,true,8000,33,8000,32000,0,34,,1,serving-state query already hits the measured grid,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,hit,covered,none,false,true,8000,34,8000,32000,0,34,,1,serving-state query already hits the measured grid,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,bucket_below_range,expected_ramp_or_tail_fallback,low_ramp_below_grid,false,true,126,63,8000,32000,0,34,,1,low-batch or partial-prefill ramp/tail query; keep fallback unless it becomes a gate target,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,bucket_below_range,expected_ramp_or_tail_fallback,low_ramp_below_grid,false,true,2017,63,8000,32000,0,34,,1,low-batch or partial-prefill ramp/tail query; keep fallback unless it becomes a gate target,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,bucket_below_range,expected_ramp_or_tail_fallback,low_ramp_below_grid,false,true,3970,63,8000,32000,0,34,,1,low-batch or partial-prefill ramp/tail query; keep fallback unless it becomes a gate target,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,decode_batch_above_range,in_scope_grid_gap,decode_batch_high,true,true,8000,35,8000,32000,0,34,,1,collect higher decode_batch grid points for this phase/category,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,decode_batch_above_range,in_scope_grid_gap,decode_batch_high,true,true,8000,36,8000,32000,0,34,,1,collect higher decode_batch grid points for this phase/category,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,decode_batch_above_range,in_scope_grid_gap,decode_batch_high,true,true,8000,37,8000,32000,0,34,,1,collect higher decode_batch grid points for this phase/category,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,decode_batch_above_range,in_scope_grid_gap,decode_batch_high,true,true,8000,38,8000,32000,0,34,,1,collect higher decode_batch grid points for this phase/category,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,decode_batch_above_range,in_scope_grid_gap,decode_batch_high,true,true,8000,39,8000,32000,0,34,,1,collect higher decode_batch grid points for this phase/category,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,decode_batch_above_range,in_scope_grid_gap,decode_batch_high,true,true,8000,40,8000,32000,0,34,,1,collect higher decode_batch grid points for this phase/category,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,decode_batch_above_range,in_scope_grid_gap,decode_batch_high,true,true,8000,41,8000,32000,0,34,,1,collect higher decode_batch grid points for this phase/category,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,decode_batch_above_range,in_scope_grid_gap,decode_batch_high,true,true,8000,42,8000,32000,0,34,,1,collect higher decode_batch grid points for this phase/category,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,decode_batch_above_range,in_scope_grid_gap,decode_batch_high,true,true,8000,43,8000,32000,0,34,,1,collect higher decode_batch grid points for this phase/category,false,false,false,false,false,true,No-Go
